"iGEM_ID";"composition";"Locus";"Type";"length"
"BBa_M1720";"BBa_K844004";"1366--1569";"brick";1569
"BBa_K1763432";"M2-CA";"240--341";"dna";1581
"BBa_K656012";"K656011";"388--1649";"brick";2532
"BBa_M1721";"BBa_M1720";"1--1569";"brick";1613
"BBa_K1763432";"M2-AB";"342--443";"dna";1581
"BBa_K656012";"I13504";"1658--2532";"brick";2532
"BBa_M1721";"BBa_M1718";"1--509";"brick";1613
"BBa_K1763432";"M2-BC";"444--545";"dna";1581
"BBa_K656012";"E0040";"1676--2395";"brick";2532
"BBa_M1721";"BBa_M1716";"1--297";"brick";1613
"BBa_K1763432";"M2-CA";"546--647";"dna";1581
"BBa_K656012";"K656010";"1--359";"brick";2532
"BBa_M1721";"BBa_K844004";"306--509";"brick";1613
"BBa_K1763432";"M2-AB";"648--749";"dna";1581
"BBa_K656012";"B0010";"2404--2483";"brick";2532
"BBa_M1721";"BBa_K844004";"518--721";"brick";1613
"BBa_K1763432";"M2-BC";"750--851";"dna";1581
"BBa_K656012";"B0012";"2492--2532";"brick";2532
"BBa_M1721";"BBa_K844004";"730--933";"brick";1613
"BBa_K1763432";"M2-CA";"852--953";"dna";1581
"BBa_M1721";"BBa_K844004";"942--1145";"brick";1613
"BBa_K1763432";"M2-AB";"954--1055";"dna";1581
"BBa_K656012";"B0034";"368--379";"brick";2532
"BBa_M1721";"BBa_K844004";"1154--1357";"brick";1613
"BBa_K1763432";"M2-BC";"1056--1157";"dna";1581
"BBa_K656012";"B0034";"1658--1669";"brick";2532
"BBa_M1721";"BBa_K844004";"1366--1569";"brick";1613
"BBa_K1763432";"M2-CA";"1158--1259";"dna";1581
"BBa_K656012";"Stop";"2525--2525";"stop";2532
"BBa_M1721";"BBa_K844000";"1578--1613";"brick";1613
"BBa_K1763432";"M2-AB";"1260--1361";"dna";1581
"BBa_M1724";"BBa_M1723";"213--1031";"brick";1031
"BBa_K1763432";"M2-BC";"1362--1463";"dna";1581
"BBa_K656012";"T7 TE";"2499--2518";"h_pin";2532
"BBa_M1724";"BBa_K844004";"1--204";"brick";1031
"BBa_K1763432";"M2-CA";"1464--1565";"dna";1581
"BBa_M1725";"BBa_I0500";"1--1210";"brick";1513
"BBa_K1763432";"8-his tag";"4--27";"tag";1581
"BBa_M1725";"BBa_M1716";"1217--1513";"brick";1513
"BBa_K656012";"spacer";"388--393";"misc_p";2532
"BBa_M1726";"BBa_I0500";"1--1210";"brick";1557
"BBa_K1763434";"M1-AB";"36--137";"dna";969
"BBa_K656012";"spacer";"1642--1649";"misc_p";2532
"BBa_M1726";"BBa_M1716";"1217--1513";"brick";1557
"BBa_K1763434";"M1-BC";"138--239";"dna";969
"BBa_M1726";"BBa_K844000";"1522--1557";"brick";1557
"BBa_K656012";"PolyA";"2519--2532";"polya";2532
"BBa_K1763434";"M1-CA";"240--341";"dna";969
"BBa_M1727";"BBa_M1721";"1237--2849";"brick";2849
"BBa_K640000";"STOP";"931--933";"stop";933
"BBa_K1763434";"M1-AB";"342--443";"dna";969
"BBa_M1727";"BBa_M1720";"1237--2805";"brick";2849
"BBa_K640000";"START";"1--3";"rarrow_p";933
"BBa_K1763434";"M1-BC";"444--545";"dna";969
"BBa_M1727";"BBa_I0500";"1--1210";"brick";2849
"BBa_K620000";"K620000";"1--633";"brick";633
"BBa_K1763434";"M1-CA";"546--647";"dna";969
"BBa_M1727";"BBa_M1718";"1237--1745";"brick";2849
"BBa_K620000";"double stop codon";"628--633";"stop";633
"BBa_K1763434";"M1-AB";"648--749";"dna";969
"BBa_M1727";"BBa_M1716";"1237--1533";"brick";2849
"BBa_K620001";"K620001";"1--3150";"brick";3150
"BBa_K1763434";"M1-BC";"750--851";"dna";969
"BBa_M1727";"BBa_K844004";"1542--1745";"brick";2849
"BBa_K620001";"stop codon";"3148--3150";"stop";3150
"BBa_M1727";"BBa_K844004";"1754--1957";"brick";2849
"BBa_K638001";"reflectin A1";"19--1077";"cds";1080
"BBa_K1763434";"M1-CA";"852--953";"dna";969
"BBa_M1727";"BBa_K844004";"1966--2169";"brick";2849
"BBa_K1763434";"8-his tag";"4--27";"tag";969
"BBa_K638001";"stop codon";"1078--1080";"stop";1080
"BBa_M1727";"BBa_K844004";"2178--2381";"brick";2849
"BBa_K1763436";"M1-AB";"36--137";"dna";1275
"BBa_M1727";"BBa_K844004";"2390--2593";"brick";2849
"BBa_K638001";"B0034";"1--12";"rbs";1080
"BBa_K1763436";"M1-BC";"138--239";"dna";1275
"BBa_M1727";"BBa_K844004";"2602--2805";"brick";2849
"BBa_K638002";"reflectin A2";"19--708";"cds";711
"BBa_K1763436";"M1-CA";"240--341";"dna";1275
"BBa_M1727";"BBa_K844000";"2814--2849";"brick";2849
"BBa_K638002";"stop codon";"709--711";"stop";711
"BBa_K1763436";"M1-AB";"342--443";"dna";1275
"BBa_M1727";"BBa_B0034";"1219--1230";"brick";2849
"BBa_K638002";"B0034";"1--12";"rbs";711
"BBa_K1763436";"M1-BC";"444--545";"dna";1275
"BBa_M1733";"BBa_I0500";"1--1210";"brick";2420
"BBa_K638003";"stop";"876--876";"stop";876
"BBa_K1763436";"M1-CA";"546--647";"dna";1275
"BBa_M1733";"BBa_E0040";"1564--2283";"brick";2420
"BBa_K1763436";"M1-AB";"648--749";"dna";1275
"BBa_K638003";"B0034";"1--12";"rbs";876
"BBa_M1733";"BBa_M1728";"1237--1536";"brick";2420
"BBa_K1763436";"M1-BC";"750--851";"dna";1275
"BBa_K638404";"Reflectin A1";"40--1101";"cds";1101
"BBa_M1733";"BBa_B0010";"2292--2371";"brick";2420
"BBa_K1763436";"M1-CA";"852--953";"dna";1275
"BBa_K638404";"stop";"1099--1101";"stop";1101
"BBa_M1733";"BBa_B0012";"2380--2420";"brick";2420
"BBa_K1763436";"M1-AB";"954--1055";"dna";1275
"BBa_K638404";"B0034";"1--12";"rbs";1101
"BBa_M1733";"BBa_B0032";"1545--1557";"brick";2420
"BBa_K1763436";"M1-BC";"1056--1157";"dna";1275
"BBa_K638404";"6-His";"19--39";"tag";1101
"BBa_M1733";"BBa_B0034";"1219--1230";"brick";2420
"BBa_K1763436";"M1-CA";"1158--1259";"dna";1275
"BBa_M1772";"BBa_M1771";"81--766";"brick";903
"BBa_K1763436";"8-his tag";"4--27";"tag";1275
"BBa_J100000";"AsiSI site";"4--11";"misc_p";1069
"BBa_M1772";"BBa_B0010";"775--854";"brick";903
"BBa_K1763438";"M1-AB";"36--137";"dna";1275
"BBa_J100000";"1 Clause 2-SAT";"13--23";"misc_p";1069
"BBa_M1772";"BBa_R0040";"1--54";"brick";903
"BBa_K1763438";"M1-BC";"138--239";"dna";1275
"BBa_M1772";"BBa_B0012";"863--903";"brick";903
"BBa_K1763438";"M1-CA";"240--341";"dna";1275
"BBa_J100000";"AscI site";"28--35";"misc_p";1069
"BBa_M1772";"BBa_B0034";"63--74";"brick";903
"BBa_K1763438";"M1-AB";"342--443";"dna";1275
"BBa_J100000";"Start";"1--3";"rarrow_p";1069
"BBa_K1763438";"M1-BC";"444--545";"dna";1275
"BBa_J100013";"Stop";"633--638";"stop";638
"BBa_M1774";"BBa_M1773";"62--547";"brick";748
"BBa_K1763438";"M1-CA";"546--647";"dna";1275
"BBa_J100013";"AsiSI Site";"4--11";"misc_p";638
"BBa_M1774";"BBa_J61048";"556--668";"brick";748
"BBa_K1763438";"M1-AB";"648--749";"dna";1275
"BBa_J100013";"SAT Problem";"13--23";"misc_p";638
"BBa_M1774";"BBa_B0053";"677--748";"brick";748
"BBa_K1763438";"M1-BC";"750--851";"dna";1275
"BBa_J100013";"AscI Site";"28--35";"misc_p";638
"BBa_M1774";"BBa_J23100";"1--35";"brick";748
"BBa_K1763438";"M2-CA";"852--953";"dna";1275
"BBa_J100013";"Start";"1--3";"rarrow_p";638
"BBa_M1774";"BBa_J61101";"44--55";"brick";748
"BBa_K1763438";"M2-AB";"954--1055";"dna";1275
"BBa_J100014";"Stop";"647--652";"stop";652
"BBa_M1790";"BBa_M1781";"792--2003";"brick";2245
"BBa_K1763438";"M2-BC";"1056--1157";"dna";1275
"BBa_J100014";"AsiSI Site";"4--11";"misc_p";652
"BBa_M1790";"BBa_M1780";"186--767";"brick";2245
"BBa_K1763438";"M2-CA";"1158--1259";"dna";1275
"BBa_J100014";"SAT Problem";"13--37";"misc_p";652
"BBa_M1790";"BBa_K390015";"1--179";"brick";2245
"BBa_K1763438";"8-his tag";"4--27";"tag";1275
"BBa_J100014";"AscI Site";"42--49";"misc_p";652
"BBa_M1790";"BBa_J61048";"2012--2124";"brick";2245
"BBa_K1763440";"M1-AB";"36--137";"dna";1275
"BBa_M1790";"BBa_J61048";"2133--2245";"brick";2245
"BBa_J100014";"Start";"1--3";"rarrow_p";652
"BBa_K1763440";"M1-BC";"138--239";"dna";1275
"BBa_M1790";"BBa_M1782";"776--785";"brick";2245
"BBa_J100040";"AsiSI Site";"4--11";"misc_p";684
"BBa_K1763440";"M1-CA";"240--341";"dna";1275
"BBa_M1838";"BBa_K123002";"1--742";"brick";1892
"BBa_J100040";"AscI Site";"74--81";"misc_p";684
"BBa_K1763440";"M1-AB";"342--443";"dna";1275
"BBa_M1838";"BBa_M1871";"1042--1755";"brick";1892
"BBa_K527000";"Stop";"1570--1572";"stop";1572
"BBa_K1763440";"M1-BC";"444--545";"dna";1275
"BBa_M1838";"BBa_C0040";"44--703";"brick";1892
"BBa_K527000";"Cyp79A2";"1--1572";"misc_p";1572
"BBa_K1763440";"M1-CA";"546--647";"dna";1275
"BBa_M1838";"BBa_M1986";"769--1035";"brick";1892
"BBa_K1763440";"M2-AB";"648--749";"dna";1275
"BBa_K1763440";"M2-BC";"750--851";"dna";1275
"BBa_M1838";"BBa_B0010";"1764--1843";"brick";1892
"BBa_K527001";"Stop";"1570--1572";"stop";1572
"BBa_K1763440";"M2-CA";"852--953";"dna";1275
"BBa_K1763440";"M2-AB";"954--1055";"dna";1275
"BBa_K527001";"CYP79A2";"1--1572";"misc_p";1572
"BBa_M1838";"BBa_B0012";"1852--1892";"brick";1892
"BBa_K1763440";"M2-BC";"1056--1157";"dna";1275
"BBa_K1763440";"M2-CA";"1158--1259";"dna";1275
"BBa_M1838";"BBa_I14032";"1--37";"brick";1892
"BBa_K1763440";"8-his tag";"4--27";"tag";1275
"BBa_K527002";"Stop";"1558--1560";"stop";1560
"BBa_K1763442";"M1-AB";"36--137";"dna";1275
"BBa_M1838";"BBa_B0034";"751--762";"brick";1892
"BBa_K1763442";"M1-BC";"138--239";"dna";1275
"BBa_K527002";"CYP79B1";"1--1560";"misc_p";1560
"BBa_M1885";"BBa_B0010";"103--182";"brick";231
"BBa_K1763442";"M1-CA";"240--341";"dna";1275
"BBa_M1885";"BBa_R0040";"1--54";"brick";231
"BBa_K1763442";"M1-AB";"342--443";"dna";1275
"BBa_M1885";"BBa_B0012";"191--231";"brick";231
"BBa_K1763442";"M2-BC";"444--545";"dna";1275
"BBa_K597101";"Stop";"766--768";"stop";768
"BBa_M1885";"BBa_B0034";"63--74";"brick";231
"BBa_K1763442";"M2-CA";"546--647";"dna";1275
"BBa_K597101";"AgeI";"715--720";"misc_p";768
"BBa_M1885";"BBa_M1877";"83--94";"brick";231
"BBa_K1763442";"M2-AB";"648--749";"dna";1275
"BBa_K597101";"BBa_GFP";"1--714";"protein";768
"BBa_M1987";"BBa_K123009";"298--3563";"brick";4006
"BBa_K1763442";"M2-BC";"750--851";"dna";1275
"BBa_K597101";"Start";"1--3";"rarrow_p";768
"BBa_M1987";"BBa_K123008";"1822--3563";"brick";4006
"BBa_K1763442";"M2-CA";"852--953";"dna";1275
"BBa_K597101";"AviTag";"721--765";"tag";768
"BBa_M1987";"BBa_K123001";"2280--3563";"brick";4006
"BBa_K1763442";"M2-AB";"954--1055";"dna";1275
"BBa_K597102";"VioA";"1--1254";"cds";1314
"BBa_M1987";"BBa_K123002";"298--1039";"brick";4006
"BBa_K1763442";"M2-BC";"1056--1157";"dna";1275
"BBa_K597102";"Stop";"1312--1314";"stop";1314
"BBa_M1987";"BBa_E1010";"1108--1813";"brick";4006
"BBa_K1763442";"M2-CA";"1158--1259";"dna";1275
"BBa_K597102";"HindIII and SphI";"1255--1266";"misc_p";1314
"BBa_M1987";"BBa_C0040";"341--1000";"brick";4006
"BBa_K1763442";"8-his tag";"4--27";"tag";1275
"BBa_K597102";"Start";"1--3";"rarrow_p";1314
"BBa_M1987";"BBa_K123000";"1882--2211";"brick";4006
"BBa_K1712000";"FABI";"1--789";"cds";789
"BBa_M1987";"BBa_K302001";"3570--3890";"brick";4006
"BBa_M1987";"BBa_M1986";"23--289";"brick";4006
"BBa_K597102";"AviTag";"1267--1311";"tag";1314
"BBa_K1712000";"Start";"1--3";"rarrow_p";789
"BBa_K597103";"VioB";"1--3000";"cds";3060
"BBa_M1987";"BBa_R0082";"3899--4006";"brick";4006
"BBa_K1712001";"FABI";"1--789";"cds";789
"BBa_M1987";"BBa_R0040";"1048--1101";"brick";4006
"BBa_K597103";"Stop";"3058--3060";"stop";3060
"BBa_K1712001";"Stop";"787--789";"stop";789
"BBa_M1987";"BBa_R0040";"1822--1875";"brick";4006
"BBa_K597103";"HindIII and SphI";"3001--3012";"misc_p";3060
"BBa_K1712001";"Start";"1--3";"rarrow_p";789
"BBa_M1987";"BBa_R0040";"2220--2273";"brick";4006
"BBa_K597103";"Start";"1--3";"rarrow_p";3060
"BBa_K1712002";"FABI";"1--1299";"cds";1299
"BBa_M1987";"BBa_I14032";"298--334";"brick";4006
"BBa_K597103";"AviTag";"3013--3057";"tag";3060
"BBa_M1987";"BBa_I742145";"1--16";"brick";4006
"BBa_K1712002";"Stop";"1296--1299";"stop";1299
"BBa_K597104";"VioE";"1--573";"cds";633
"BBa_M1988";"BBa_K203100";"1--5162";"brick";5596
"BBa_K1712002";"Start";"1--3";"rarrow_p";1299
"BBa_K597104";"Stop";"631--633";"stop";633
"BBa_M1988";"BBa_M1986";"5193--5459";"brick";5596
"BBa_K1712003";"FABI";"1--969";"cds";969
"BBa_K597104";"HindIII and SphI";"574--585";"misc_p";633
"BBa_M1988";"BBa_B0010";"5468--5547";"brick";5596
"BBa_K1712003";"Stop";"967--969";"stop";969
"BBa_K1712003";"Start";"1--3";"rarrow_p";969
"BBa_K597104";"Start";"1--3";"rarrow_p";633
"BBa_M1988";"BBa_B0012";"5556--5596";"brick";5596
"BBa_K1712004";"FABI";"1--933";"cds";933
"BBa_K597104";"AviTag";"586--630";"tag";633
"BBa_M1988";"BBa_I742145";"5171--5186";"brick";5596
"BBa_K1712004";"Stop";"931--933";"stop";933
"BBa_K559000";"Halorhodopsin";"1--640";"protein";640
"BBa_K1712004";"Start";"1--3";"rarrow_p";933
"BBa_K559001";"T7 promotor";"1--16";"reg";728
"BBa_M1989";"BBa_M1991";"81--766";"brick";903
"BBa_K1842000";"Stop x2";"2944--2949";"stop";2949
"BBa_K559001";"RBS";"66--77";"rbs";728
"BBa_M1989";"BBa_B0010";"775--854";"brick";903
"BBa_K1842000";"P2A Linker";"2140--2205";"misc_p";2949
"BBa_K559001";"lac repressor";"22--42";"wiggle";728
"BBa_M1989";"BBa_R0040";"1--54";"brick";903
"BBa_K1842000";"LuxAB Enhanced";"1--2109";"protein";2949
"BBa_M1989";"BBa_B0012";"863--903";"brick";903
"BBa_K1842000";"frp";"2206--2925";"protein";2949
"BBa_K559001";"Halorhodopsin";"89--728";"protein";728
"BBa_M1989";"BBa_B0034";"63--74";"brick";903
"BBa_K1842000";"MYC";"2110--2139";"tag";2949
"BBa_K626005";"K364321";"450--947";"brick";947
"BBa_M1996";"BBa_M1995";"77--762";"brick";762
"BBa_K626005";"K364319";"1--441";"brick";947
"BBa_M1996";"BBa_B0040";"1--70";"brick";762
"BBa_K678035";"yA";"9--2156";"cds";2156
"BBa_K1842000";"HIS";"2926--2943";"tag";2949
"BBa_M1997";"BBa_M1995";"77--762";"brick";850
"BBa_K678035";"Linker 2";"1--8";"misc_p";2156
"BBa_K1842001";"Stop x2";"5227--5232";"stop";5232
"BBa_M1997";"BBa_B0010";"771--850";"brick";850
"BBa_K678040";"Linker 5";"1--8";"misc_p";1456
"BBa_M1997";"BBa_B0040";"1--70";"brick";850
"BBa_K1842001";"P2A Linker";"1459--1524";"misc_p";5232
"BBa_K1842001";"P2A Linker";"2485--2550";"misc_p";5232
"BBa_M1999";"BBa_M1998";"81--766";"brick";903
"BBa_K678040";"pyrG-cassette";"9--1456";"misc_p";1456
"BBa_M1999";"BBa_B0010";"775--854";"brick";903
"BBa_K1842001";"P2A Linker";"3703--3768";"misc_p";5232
"BBa_K678041";"Linker 5";"1--8";"misc_p";2168
"BBa_M1999";"BBa_R0040";"1--54";"brick";903
"BBa_K1842001";"LuxC";"1--1434";"protein";5232
"BBa_K678041";"pyrG-DR cassette";"9--2168";"misc_p";2168
"BBa_M1999";"BBa_B0012";"863--903";"brick";903
"BBa_K1842001";"LuxD";"1525--2442";"protein";5232
"BBa_K678042";"Linker 5";"1--8";"misc_p";1363
"BBa_M1999";"BBa_B0034";"63--74";"brick";903
"BBa_K1842001";"LuxE";"2551--3669";"protein";5232
"BBa_K678042";"hygR cassette";"9--1363";"misc_p";1363
"BBa_K1842001";"LuxC (duplicate)";"3769--5202";"protein";5232
"BBa_K1842001";"FLAG";"1435--1458";"tag";5232
"BBa_K678044";"Linker 5";"1--8";"misc_p";1663
"BBa_K1842001";"V5";"2443--2484";"tag";5232
"BBa_K678044";"bleR cassette";"9--1663";"misc_p";1663
"BBa_K1842001";"HA";"3670--3702";"tag";5232
"BBa_K678045";"Linker 5";"1--8";"misc_p";1899
"BBa_K1842001";"FLAG";"5203--5226";"tag";5232
"BBa_K678045";"ptrA cassette";"9--1899";"misc_p";1899
"BBa_K1842002";"Stop x2";"4729--4734";"stop";4734
"BBa_K655000";"ZF1";"1--258";"cds";258
"BBa_K1842002";"P2A Linker";"1459--1524";"misc_p";4734
"BBa_K655001";"ZF2";"1--258";"cds";258
"BBa_K1842002";"P2A Linker";"2485--2550";"misc_p";4734
"BBa_K655002";"ZF3";"1--258";"cds";258
"BBa_K1842002";"P2A Linker";"3703--3768";"misc_p";4734
"BBa_K655003";"ZF4";"1--258";"cds";258
"BBa_K1842002";"LuxC";"1--1434";"protein";4734
"BBa_K655004";"ZF5";"1--258";"cds";258
"BBa_K1842002";"LuxD";"1525--2442";"protein";4734
"BBa_K655005";"ZF6";"1--258";"cds";258
"BBa_K1842002";"LuxE";"2551--3669";"protein";4734
"BBa_K655006";"ZF7";"1--258";"cds";258
"BBa_K1842002";"LuxD (Duplicate)";"3769--4686";"protein";4734
"BBa_K655007";"ZF8";"1--258";"cds";258
"BBa_K1842002";"FLAG";"1435--1458";"tag";4734
"BBa_K655008";"ZF9";"1--258";"cds";258
"BBa_K1842002";"V5";"2443--2484";"tag";4734
"BBa_K562003";"K562000";"1--103";"brick";1236
"BBa_K1842002";"HA";"3670--3702";"tag";4734
"BBa_K562003";"pduB gene";"400--1209";"cds";1236
"BBa_K1842002";"V5";"4687--4728";"tag";4734
"BBa_K562003";"pduA gene";"119--403";"cds";1236
"BBa_K1842003";"Stop x2";"4921--4926";"stop";4926
"BBa_K562003";"synthetic RBS";"107--112";"rbs";1236
"BBa_K1842003";"P2A Linker";"1459--1524";"misc_p";4926
"BBa_K562003";"Hexa-Histidine Tag";"1210--1227";"misc_p";1236
"BBa_K1842003";"P2A Linker";"2485--2550";"misc_p";4926
"BBa_K562004";"K562000";"1--103";"brick";904
"BBa_K1842003";"P2A Linker";"3703--3768";"misc_p";4926
"BBa_K1842003";"LuxC";"1--1434";"protein";4926
"BBa_K562004";"pduK gene";"419--877";"cds";904
"BBa_K1842003";"LuxD";"1525--2442";"protein";4926
"BBa_K562004";"pduJ gene";"119--394";"cds";904
"BBa_K1842003";"LuxE";"2551--3669";"protein";4926
"BBa_K562004";"synthetic";"107--112";"rbs";904
"BBa_K1842003";"LuxE (duplicate)";"3769--4887";"protein";4926
"BBa_K562004";"Hexa-Histidine Tag";"878--895";"misc_p";904
"BBa_K1842003";"FLAG";"1435--1458";"tag";4926
"BBa_K562005";"K562000";"1--103";"brick";418
"BBa_K1842003";"V5";"2443--2484";"tag";4926
"BBa_K562005";"pduN gene";"119--391";"cds";418
"BBa_K1842003";"HA";"3670--3702";"tag";4926
"BBa_K562005";"synthetic RBS";"107--112";"rbs";418
"BBa_K1842003";"HA";"4888--4920";"tag";4926
"BBa_K562005";"Hexa-Histidine Tag";"392--409";"misc_p";418
"BBa_K1842004";"Stop x2";"3703--3708";"stop";3708
"BBa_K562006";"K562000";"1--103";"brick";1047
"BBa_K1842004";"P2A";"961--1026";"misc_p";3708
"BBa_K562006";"pduT gene";"119--673";"cds";1047
"BBa_K1842004";"P2A";"2179--2244";"misc_p";3708
"BBa_K562006";"pduU gene";"673--1020";"cds";1047
"BBa_K1842004";"LuxD";"1--918";"protein";3708
"BBa_K562006";"synthetic RBS";"107--112";"rbs";1047
"BBa_K1842004";"LuxE";"1027--2145";"protein";3708
"BBa_K562006";"Hexa-Histidine Tag";"1021--1038";"misc_p";1047
"BBa_K1842004";"LuxC";"2245--3678";"protein";3708
"BBa_K1842004";"V5 Tag";"919--960";"tag";3708
"BBa_K562007";"K562003";"1--1236";"brick";2180
"BBa_K1842004";"HA Tag";"2146--2178";"tag";3708
"BBa_K562007";"pduB gene";"400--1209";"cds";2180
"BBa_K1842004";"FLAG Tag";"3679--3702";"tag";3708
"BBa_K562007";"pduT gene";"1252--1806";"cds";2180
"BBa_K1620002";"Fwd_IbpA";"1--22";"primer";414
"BBa_K562007";"pduU gene";"1806--2153";"cds";2180
"BBa_K1620002";"Rev_IbpA";"394--414";"r_primer";414
"BBa_K562007";"pduA gene";"119--403";"cds";2180
"BBa_K1620002";"IbpA";"1--414";"protein";414
"BBa_K562007";"synthetic RBS";"107--112";"rbs";2180
"BBa_K1620003";"Fwd";"1--20";"primer";435
"BBa_K562007";"synthetic RBS";"1240--1245";"rbs";2180
"BBa_K1620003";"Rev";"416--435";"r_primer";435
"BBa_K562007";"Hexa-Histidine Tag";"1210--1227";"misc_p";2180
"BBa_K1620003";"IbpB";"1--435";"protein";435
"BBa_K562007";"Hexa-Histidine Tag";"2154--2171";"misc_p";2180
"BBa_K1620004";"Fwd";"1--20";"primer";519
"BBa_K562008";"K562007";"1--2180";"brick";2495
"BBa_K1620004";"Rev";"499--519";"r_primer";519
"BBa_K562008";"pduB gene";"400--1209";"cds";2495
"BBa_K1620004";"Zur";"1--519";"protein";519
"BBa_K562008";"pduT gene";"1252--1806";"cds";2495
"BBa_K1620007";"Fwd";"1--20";"primer";171
"BBa_K562008";"pduU gene";"1806--2153";"cds";2495
"BBa_K1620007";"Rev";"151--171";"r_primer";171
"BBa_K562008";"pduA gene";"119--403";"cds";2495
"BBa_K1620007";"SmtA";"1--171";"protein";171
"BBa_K562008";"pduN gene";"2196--2468";"cds";2495
"BBa_K1619001";"Medh2";"1--1156";"cds";1158
"BBa_K562008";"synthetic RBS";"107--112";"rbs";2495
"BBa_K1619001";"Stop codon";"1156--1158";"stop";1158
"BBa_K562008";"synthetic RBS";"1240--1245";"rbs";2495
"BBa_K1619001";"Start codon";"1--3";"rarrow_p";1158
"BBa_K562008";"synthetic RBS";"2184--2189";"rbs";2495
"BBa_K1697000";"SboA";"1--132";"cds";132
"BBa_K562008";"Hexa-Histidine Tag";"1210--1227";"misc_p";2495
"BBa_K1697000";"TAA";"130--132";"stop";132
"BBa_K562008";"Hexa-Histidine Tag";"2154--2171";"misc_p";2495
"BBa_K1697000";"ATG";"1--3";"rarrow_p";132
"BBa_K1731001";"B0015";"513--641";"brick";641
"BBa_K562008";"Hexa-Histidine Tag";"2469--2486";"misc_p";2495
"BBa_K1731001";"LISPRO";"63--512";"cds";641
"BBa_K562009";"K562008";"1--2495";"brick";3296
"BBa_K1731001";"J23101";"1--35";"reg";641
"BBa_K562009";"pduB gene";"400--1209";"cds";3296
"BBa_K1731001";"B0034";"45--56";"rbs";641
"BBa_K562009";"pduT gene";"1252--1806";"cds";3296
"BBa_K1825000";"startcodon";"1--3";"rarrow_p";324
"BBa_K562009";"pduK gene";"2811--3269";"cds";3296
"BBa_K1688015";"K1688016";"21--9444";"brick";9444
"BBa_K562009";"pduU gene";"1806--2153";"cds";3296
"BBa_K1688015";"B0034";"1--12";"brick";9444
"BBa_K562009";"pduA gene";"119--403";"cds";3296
"BBa_K1688017";"K1688018";"21--9444";"brick";9444
"BBa_K562009";"pduJ gene";"2511--2786";"cds";3296
"BBa_K1688017";"B0034";"1--12";"brick";9444
"BBa_K562009";"pduN gene";"2196--2468";"cds";3296
"BBa_K562009";"synthetic RBS";"107--112";"rbs";3296
"BBa_K562009";"synthetic RBS";"1240--1245";"rbs";3296
"BBa_K1688020";"6xHis";"4--20";"tag";1782
"BBa_K562009";"synthetic RBS";"2184--2189";"rbs";3296
"BBa_K1688020";"HlyA export tag";"1590--1781";"tag";1782
"BBa_K562009";"synthetic RBS";"2499--2504";"rbs";3296
"BBa_K1593210";"K1593209";"73--1125";"brick";1125
"BBa_K562009";"Hexa-Histidine Tag";"1210--1227";"misc_p";3296
"BBa_K1593210";"I712074";"1--46";"brick";1125
"BBa_K562009";"Hexa-Histidine Tag";"2154--2171";"misc_p";3296
"BBa_K1593210";"B0034";"55--66";"brick";1125
"BBa_K562009";"Hexa-Histidine Tag";"2469--2486";"misc_p";3296
"BBa_K562009";"Hexa-Histidine Tag";"3270--3287";"misc_p";3296
"BBa_M45021";"E1010";"21--726";"brick";871
"BBa_K562010";"K562001";"1--184";"brick";925
"BBa_M45021";"M45022";"735--827";"brick";871
"BBa_K562010";"mCherry";"185--889";"cds";925
"BBa_M45021";"K844000";"836--871";"brick";871
"BBa_K562010";"PduD20 Tag";"119--178";"cds";925
"BBa_M45021";"B0035";"1--14";"brick";871
"BBa_K562010";"synthetic RBS";"107--112";"rbs";925
"BBa_M45021";"mrfp1";"21--695";"cds";871
"BBa_K562010";"HA epitope tag";"890--916";"misc_p";925
"BBa_M45021";"Help:Barcodes";"702--726";"barcode";871
"BBa_K562011";"K562002";"1--244";"brick";985
"BBa_M45021";"Stop";"866--868";"stop";871
"BBa_K562011";"mCherry";"245--949";"cds";985
"BBa_M45021";"Stop";"869--871";"stop";871
"BBa_K562011";"synthetic RBS";"107--112";"rbs";985
"BBa_M45021";"10x-Histidine Tag";"836--865";"misc_p";871
"BBa_K562011";"PduD40 Tag";"119--238";"tag";985
"BBa_M45021";"Coding region";"735--827";"protein";871
"BBa_K562011";"HA epitope tag";"950--976";"tag";985
"BBa_M45022";"End";"93--93";"stop";93
"BBa_M45022";"Coding region";"1--93";"protein";93
"BBa_K562012";"K562001";"1--184";"brick";931
"BBa_K562012";"BBa_GFP";"185--895";"cds";931
"BBa_M45022";"Start";"1--1";"rarrow_p";93
"BBa_K562012";"PduD20 Tag";"119--178";"cds";931
"BBa_M45403";"coding";"1--686";"cds";686
"BBa_M45403";"stop";"683--686";"stop";686
"BBa_K562012";"synthetic RBS";"107--112";"rbs";931
"BBa_K562012";"HA epitope tag";"896--922";"misc_p";931
"BBa_M45403";"c to t";"112--112";"mutation";686
"BBa_K562013";"K562002";"1--244";"brick";991
"BBa_M45403";"start";"1--3";"rarrow_p";686
"BBa_K562013";"BBa_GFP";"245--955";"cds";991
"BBa_M45405";"C -->A";"360--360";"misc_p";825
